text,label
"SELECT * FROM users WHERE username = 'user58' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 7 OR '1'='1' --,1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title413' IS NULL OR title LIKE '%title413%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT user_id FROM sessions WHERE session_id = 'sess_88976' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = 'sess_77758' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT id FROM sessions WHERE session_id = 'sess_26860' UNION SELECT id, role FROM admins --",1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user53',0
"SELECT id FROM sessions WHERE session_id = 'sess_3221' UNION SELECT id, role FROM admins --",1
"SELECT * FROM users WHERE username = 'user62' UNION SELECT username, password FROM admins --",1
"SELECT * FROM users WHERE username = 'user96' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT user_id FROM sessions WHERE session_id = 'sess_1862' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title176' IS NULL OR title LIKE '%title176%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT salt FROM users WHERE username = 'user58',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass45',1
SELECT * FROM posts WHERE id = 28,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title974' IS NULL OR title LIKE '%title974%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 35 OR '1'='1' --,1
SELECT * FROM posts WHERE id = 11,0
"SELECT * FROM users WHERE username = 'user13' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT salt FROM users WHERE username = 'user84',0
SELECT * FROM posts WHERE id = 11 OR '1'='1' --,1
"SELECT * FROM users WHERE username = 'user80' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 34,0
"SELECT * FROM users WHERE username = 'user48' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass7',1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title102' IS NULL OR title LIKE '%title102%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass37',1
DELETE FROM posts WHERE id = 85,0
SELECT * FROM posts WHERE id = 73 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title625' IS NULL OR title LIKE '%title625%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM posts WHERE id = 78,0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass9',1
SELECT * FROM posts WHERE id = 35 OR '1'='1' --,1
"SELECT id FROM sessions WHERE session_id = 'sess_33382' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 17 OR '1'='1' --,1
"SELECT * FROM users WHERE username = 'user61' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = 'sess_82538' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user45' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = 'user99' AND password = 'pass99',0
SELECT * FROM users WHERE username = 'user67' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_55932' AND expire_date > NOW(),0
DELETE FROM posts WHERE id = 100,0
SELECT * FROM posts WHERE id = 37 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user79' AND password = 'pass79',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT salt FROM users WHERE username = 'user90',0
SELECT * FROM posts WHERE id = 16,0
SELECT * FROM users WHERE username = 'user92' AND password = 'pass92',0
SELECT * FROM posts WHERE id = 86 OR '1'='1' --,1
DELETE FROM posts WHERE id = 81,0
SELECT user_id FROM sessions WHERE session_id = 'sess_92914' AND expire_date > NOW(),0
SELECT user_id FROM sessions WHERE session_id = 'sess_51963' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 85,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title786' IS NULL OR title LIKE '%title786%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title671' IS NULL OR title LIKE '%title671%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM users WHERE username = 'user34' AND password = 'pass34',0
DELETE FROM posts WHERE id = 60,0
SELECT * FROM users WHERE username = 'user98' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 31,0
SELECT * FROM posts WHERE id = 67 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user100' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 55 OR '1'='1' --,1
DELETE FROM posts WHERE id = 18,0
"SELECT * FROM users WHERE username = 'user9' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 16,0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 64 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_23136' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 90 OR '1'='1' --,1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT id FROM sessions WHERE session_id = 'sess_29765' UNION SELECT id, role FROM admins --",1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM posts WHERE id = 55 OR '1'='1' --,1
DELETE FROM posts WHERE id = 39,0
SELECT * FROM posts WHERE id = 18 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user13' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_89865' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass74',1
SELECT * FROM posts WHERE id = 56,0
SELECT * FROM sessions WHERE session_id = 'sess_3879' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user34' AND password = 'pass34',0
SELECT * FROM posts WHERE id = 5 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user89' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass21',1
SELECT * FROM users WHERE username = 'user11' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 93,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title305' IS NULL OR title LIKE '%title305%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 5,0
SELECT * FROM users WHERE username = 'user8' AND password = 'pass8',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title545' IS NULL OR title LIKE '%title545%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT user_id FROM sessions WHERE session_id = 'sess_70734' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title55' IS NULL OR title LIKE '%title55%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 22 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user85' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass10',1
SELECT * FROM posts WHERE id = 15,0
SELECT salt FROM users WHERE username = 'user27',0
SELECT * FROM posts WHERE id = 60,0
SELECT user_id FROM sessions WHERE session_id = 'sess_65784' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = 'user13' AND password = 'pass13',0
SELECT user_id FROM sessions WHERE session_id = 'sess_39768' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 43 OR '1'='1' --,1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title167' IS NULL OR title LIKE '%title167%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 32 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title278' IS NULL OR title LIKE '%title278%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass80',1
"SELECT id FROM sessions WHERE session_id = 'sess_88131' UNION SELECT id, role FROM admins --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_31828' AND expire_date > NOW(),0
"SELECT id FROM sessions WHERE session_id = 'sess_65657' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 13,0
SELECT * FROM posts WHERE id = 47 OR '1'='1' --,1
DELETE FROM posts WHERE id = 95,0
SELECT user_id FROM sessions WHERE session_id = 'sess_47977' AND expire_date > NOW(),0
SELECT user_id FROM sessions WHERE session_id = 'sess_76829' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = 'user29' AND password = 'pass29',0
"SELECT id FROM sessions WHERE session_id = 'sess_81467' UNION SELECT id, role FROM admins --",1
SELECT * FROM users WHERE username = 'user26' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 73,0
DELETE FROM posts WHERE id = 88,0
SELECT * FROM sessions WHERE session_id = 'sess_60639' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass40',1
"SELECT id FROM sessions WHERE session_id = 'sess_13796' UNION SELECT id, role FROM admins --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_42560' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 15,0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title141' IS NULL OR title LIKE '%title141%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 62 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user66' AND password = 'pass66',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass87',1
SELECT * FROM posts WHERE id = 52 OR '1'='1' --,1
DELETE FROM posts WHERE id = 31,0
SELECT user_id FROM sessions WHERE session_id = 'sess_83245' AND expire_date > NOW(),0
"SELECT * FROM users WHERE username = 'user86' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 92,0
"SELECT * FROM users WHERE username = 'user26' UNION SELECT username, password FROM admins --",1
SELECT * FROM sessions WHERE session_id = 'sess_93578' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user3' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 46,0
DELETE FROM posts WHERE id = 34,0
SELECT * FROM users WHERE username = 'user20' AND password = 'pass20',0
SELECT * FROM users WHERE username = 'user60' AND password = 'pass60',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 5 OR '1'='1' --,1
SELECT user_id FROM sessions WHERE session_id = 'sess_99970' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 9 OR '1'='1' --,1
"SELECT * FROM users WHERE username = 'user21' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 14,0
"SELECT id FROM sessions WHERE session_id = 'sess_10841' UNION SELECT id, role FROM admins --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass83',1
SELECT * FROM users WHERE username = 'user74' AND password = 'pass74',0
SELECT * FROM posts WHERE id = 11 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_92058' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title90' IS NULL OR title LIKE '%title90%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT * FROM users WHERE username = 'user3' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 42 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_97125' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user66' AND password = 'pass66',0
SELECT * FROM posts WHERE id = 60,0
