text,label
"SELECT word, economic, language FROM accept GROUP BY scene HAVING skin = 77;",0
"SELECT COUNT(fast, true, guy) FROM matter WHERE attention = 62;",0
DELETE FROM interview WHERE send = 68;,0
SELECT COUNT(*) FROM sell WHERE ' OR 1=1 --;,1
"SELECT COUNT(everybody, defense, two) FROM popular WHERE his = 65;",0
SELECT * FROM face WHERE EXISTS (SELECT 1 FROM face WHERE '; DROP TABLE users; --);,1
"SELECT low, cold, speech FROM better WHERE radio = 45;",0
SELECT * FROM seven WHERE '; DROP TABLE users; --;,1
"SELECT * FROM place JOIN religious ON ' UNION SELECT NULL, username, password FROM admin -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT COUNT(join, paper) FROM suddenly WHERE protect = 86;",0
DELETE FROM somebody WHERE speech = 60;,0
"INSERT INTO court (perform, among) VALUES ('successful');",0
"SELECT TV, our, bed FROM success WHERE add = 47;",0
"SELECT power, doctor FROM like WHERE EXISTS (SELECT 1 FROM like WHERE government = 42);",0
"SELECT art, kitchen, white FROM usually GROUP BY each HAVING week = 99;",0
"UPDATE between SET art = ' UNION SELECT NULL, username, password FROM admin --, health = '; EXEC xp_cmdshell('dir'); --, seem = '; EXEC xp_cmdshell('dir'); -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM foot WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM despite WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT COUNT(*) FROM stop WHERE '; EXEC xp_cmdshell('dir'); --;,1
DELETE FROM born WHERE red = 43;,0
UPDATE plant SET certain = 'world' WHERE again = 94;,0
"SELECT * FROM practice WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
"INSERT INTO card (*) VALUES ('pull', 'value', 'identify');",1
UPDATE lawyer SET last = 'message' WHERE rock = 96;,0
SELECT coach FROM market WHERE EXISTS (SELECT 1 FROM market WHERE partner = 28);,0
"SELECT COUNT(political, model, lose) FROM radio WHERE money = 65;",0
"INSERT INTO present (*) VALUES ('program', 'along');",1
SELECT simply FROM fight WHERE EXISTS (SELECT 1 FROM fight WHERE have = 39);,0
DELETE FROM such WHERE '; EXEC xp_cmdshell('dir'); --;,1
DELETE FROM best WHERE '; EXEC xp_cmdshell('dir'); --;,1
"INSERT INTO campaign (anyone, science) VALUES ('glass', 'mean');",0
"SELECT * FROM series WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
"SELECT baby, you FROM listen GROUP BY maybe HAVING too = 12;",0
SELECT its FROM get JOIN smile ON fish.this = source.yet WHERE clearly = 80;,0
DELETE FROM state WHERE '; DROP TABLE users; --;,1
SELECT investment FROM owner WHERE EXISTS (SELECT 1 FROM owner WHERE two = 76);,0
INSERT INTO less (*) VALUES ('tax');,1
SELECT * FROM language WHERE EXISTS (SELECT 1 FROM language WHERE ' OR 1=1 --);,1
"SELECT COUNT(important, per, single) FROM final WHERE product = 20;",0
SELECT * FROM character JOIN dinner ON '; EXEC xp_cmdshell('dir'); -- WHERE ' OR 1=1 --;,1
"SELECT COUNT(*) FROM middle WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM work JOIN share ON ' AND SLEEP(5)-- WHERE ' OR 1=1 --;,1
"SELECT such, camera, accept FROM system WHERE EXISTS (SELECT 1 FROM system WHERE son = 95);",0
"DELETE FROM range WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
DELETE FROM any WHERE ' OR 1=1 --;,1
SELECT * FROM speech JOIN change ON '; DROP TABLE users; -- WHERE ' AND SLEEP(5)--;,1
"INSERT INTO cup (*) VALUES ('how', 'form');",1
"SELECT race, factor FROM moment WHERE that = 61;",0
"INSERT INTO forget (own, candidate) VALUES ('Democrat');",0
SELECT * FROM right JOIN party ON '; EXEC xp_cmdshell('dir'); -- WHERE ' OR 1=1 --;,1
DELETE FROM thank WHERE sea = 47;,0
SELECT COUNT(*) FROM major WHERE '; DROP TABLE users; --;,1
"INSERT INTO owner (skill, health, leg) VALUES ('effect', 'cultural', 'vote');",0
"SELECT enter, activity, financial FROM memory JOIN art ON lawyer.special = relationship.physical WHERE American = 82;",0
DELETE FROM tend WHERE result = 80;,0
SELECT * FROM character JOIN international ON '; DROP TABLE users; -- WHERE ' AND SLEEP(5)--;,1
SELECT * FROM these WHERE EXISTS (SELECT 1 FROM these WHERE ' AND SLEEP(5)--);,1
SELECT COUNT(*) FROM including WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM agreement GROUP BY general HAVING '; DROP TABLE users; --;,1
DELETE FROM edge WHERE ' OR 1=1 --;,1
"SELECT * FROM under WHERE EXISTS (SELECT 1 FROM under WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
"SELECT culture, win, station FROM wait WHERE until = 36 ORDER BY culture, win, station;",0
SELECT * FROM industry WHERE '; EXEC xp_cmdshell('dir'); --;,1
"UPDATE practice SET until = 'resource', no = 'again' WHERE future = 2;",0
"SELECT dog, authority, almost FROM kitchen WHERE EXISTS (SELECT 1 FROM kitchen WHERE peace = 2);",0
"UPDATE open SET former = ' AND SLEEP(5)--, explain = ' OR 1=1 -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM wife JOIN will ON '; DROP TABLE users; -- WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT COUNT(whole, surface, others) FROM save WHERE Republican = 48;",0
SELECT * FROM have GROUP BY hand HAVING '; DROP TABLE users; --;,1
DELETE FROM strategy WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT note, push, generation FROM pattern WHERE responsibility = 78 ORDER BY note, push, generation;",0
SELECT important FROM half WHERE mouth = 74;,0
SELECT * FROM and WHERE EXISTS (SELECT 1 FROM and WHERE ' OR 1=1 --);,1
SELECT next FROM address WHERE EXISTS (SELECT 1 FROM address WHERE five = 94);,0
DELETE FROM learn WHERE financial = 52;,0
"SELECT COUNT(exist, speech, go) FROM focus WHERE if = 86;",0
"SELECT drug, scientist FROM and WHERE big = 12;",0
SELECT COUNT(*) FROM attorney WHERE ' AND SLEEP(5)--;,1
"SELECT hotel, perform FROM enjoy JOIN would ON fact.social = bill.speech WHERE president = 45;",0
"SELECT room, open FROM director JOIN huge ON arm.field = south.short WHERE know = 57;",0
"UPDATE learn SET population = '; DROP TABLE users; --, adult = ' OR 1=1 -- WHERE ' OR 1=1 --;",1
DELETE FROM Mr WHERE book = 18;,0
"UPDATE rest SET myself = ' UNION SELECT NULL, username, password FROM admin --, of = ' OR 1=1 -- WHERE '; EXEC xp_cmdshell('dir'); --;",1
DELETE FROM black WHERE move = 64;,0
"SELECT budget, too, quality FROM reduce WHERE safe = 61 ORDER BY budget, too, quality;",0
"SELECT COUNT(reach, tonight) FROM type WHERE fine = 25;",0
SELECT * FROM let WHERE '; EXEC xp_cmdshell('dir'); --;,1
DELETE FROM treat WHERE care = 63;,0
"SELECT popular, discussion FROM huge WHERE EXISTS (SELECT 1 FROM huge WHERE realize = 97);",0
SELECT summer FROM power JOIN ask ON chance.commercial = mother.staff WHERE expect = 59;,0
"SELECT yet, measure FROM data WHERE EXISTS (SELECT 1 FROM data WHERE game = 66);",0
"SELECT appear, data FROM human WHERE politics = 76 ORDER BY appear, data;",0
SELECT * FROM structure WHERE '; DROP TABLE users; -- ORDER BY *;,1
SELECT * FROM minute GROUP BY ahead HAVING ' AND SLEEP(5)--;,1
SELECT COUNT(*) FROM federal WHERE ' AND SLEEP(5)--;,1
SELECT environment FROM fast GROUP BY project HAVING tonight = 28;,0
"SELECT street, control FROM require GROUP BY successful HAVING political = 5;",0
SELECT * FROM song WHERE ' AND SLEEP(5)--;,1
"UPDATE ask SET data = ' OR 1=1 --, bar = '; EXEC xp_cmdshell('dir'); --, data = ' UNION SELECT NULL, username, password FROM admin -- WHERE '; EXEC xp_cmdshell('dir'); --;",1
UPDATE growth SET sing = ' AND SLEEP(5)-- WHERE ' AND SLEEP(5)--;,1
SELECT * FROM discover GROUP BY they HAVING ' OR 1=1 --;,1
SELECT COUNT(*) FROM design WHERE ' OR 1=1 --;,1
SELECT customer FROM talk WHERE EXISTS (SELECT 1 FROM talk WHERE detail = 24);,0
"DELETE FROM myself WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"INSERT INTO ok (*) VALUES ('watch', 'my');",1
"SELECT value, water, available FROM teach WHERE himself = 50 ORDER BY value, water, available;",0
DELETE FROM than WHERE ' OR 1=1 --;,1
"SELECT * FROM threat GROUP BY it HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM hit WHERE ' OR 1=1 --;,1
SELECT figure FROM onto JOIN quality ON important.recent = far.human WHERE know = 51;,0
DELETE FROM bring WHERE green = 9;,0
"SELECT race, yes FROM ok GROUP BY expert HAVING executive = 34;",0
SELECT * FROM someone WHERE ' OR 1=1 --;,1
SELECT * FROM huge WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT * FROM water WHERE EXISTS (SELECT 1 FROM water WHERE '; EXEC xp_cmdshell('dir'); --);,1
"SELECT responsibility, finally, likely FROM area WHERE forward = 10;",0
"SELECT COUNT(sign, its, Mr) FROM member WHERE involve = 88;",0
"SELECT record, court FROM quality WHERE design = 34;",0
SELECT * FROM use GROUP BY evidence HAVING '; DROP TABLE users; --;,1
"INSERT INTO particular (ready) VALUES ('against', 'nice', 'hand');",0
"SELECT * FROM care WHERE EXISTS (SELECT 1 FROM care WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
SELECT * FROM stay WHERE '; DROP TABLE users; --;,1
"SELECT job, upon, suffer FROM I JOIN clear ON age.Congress = rich.realize WHERE popular = 1;",0
"INSERT INTO may (impact, thus, hospital) VALUES ('wish', 'general', 'phone');",0
"INSERT INTO although (study, response, guess) VALUES ('enough', 'end', 'any');",0
SELECT * FROM same WHERE EXISTS (SELECT 1 FROM same WHERE ' AND SLEEP(5)--);,1
UPDATE one SET act = '; EXEC xp_cmdshell('dir'); -- WHERE '; DROP TABLE users; --;,1
SELECT example FROM physical WHERE EXISTS (SELECT 1 FROM physical WHERE minute = 55);,0
"SELECT live, available FROM feel GROUP BY clearly HAVING bit = 86;",0
SELECT * FROM happen WHERE '; DROP TABLE users; -- ORDER BY *;,1
SELECT worker FROM just WHERE seven = 82 ORDER BY worker;,0
DELETE FROM among WHERE ' OR 1=1 --;,1
"SELECT COUNT(make, learn, product) FROM special WHERE perform = 79;",0
"SELECT * FROM by JOIN participant ON ' UNION SELECT NULL, username, password FROM admin -- WHERE ' OR 1=1 --;",1
INSERT INTO bag (*) VALUES ('treatment');,1
SELECT * FROM morning WHERE ' OR 1=1 -- ORDER BY *;,1
DELETE FROM history WHERE '; EXEC xp_cmdshell('dir'); --;,1
DELETE FROM international WHERE '; DROP TABLE users; --;,1
SELECT * FROM situation JOIN available ON ' AND SLEEP(5)-- WHERE '; DROP TABLE users; --;,1
DELETE FROM true WHERE west = 9;,0
"SELECT * FROM artist GROUP BY me HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT choose, situation FROM return GROUP BY score HAVING better = 52;",0
INSERT INTO by (*) VALUES ('occur');,1
"SELECT letter, attorney, partner FROM dream JOIN real ON challenge.throw = research.all WHERE yeah = 32;",0
DELETE FROM table WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM mouth JOIN involve ON '; EXEC xp_cmdshell('dir'); -- WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT production, big FROM poor GROUP BY heart HAVING yes = 74;",0
SELECT * FROM line WHERE '; DROP TABLE users; --;,1
"SELECT COUNT(social, wind) FROM offer WHERE statement = 91;",0
"SELECT five, people FROM market JOIN join ON Mr.authority = participant.drive WHERE now = 36;",0
DELETE FROM teach WHERE together = 75;,0
SELECT personal FROM on JOIN subject ON size.bag = establish.current WHERE prepare = 48;,0
SELECT COUNT(*) FROM wonder WHERE ' OR 1=1 --;,1
SELECT * FROM challenge WHERE ' AND SLEEP(5)--;,1
SELECT hand FROM seat GROUP BY table HAVING stock = 76;,0
"SELECT yard, power FROM raise GROUP BY provide HAVING media = 92;",0
"UPDATE realize SET choose = 'fish', a = 'arrive' WHERE forward = 87;",0
"INSERT INTO exist (*) VALUES ('west', 'probably');",1
UPDATE very SET section = 'minute' WHERE eye = 39;,0
SELECT COUNT(*) FROM across WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT everyone, off FROM say GROUP BY choose HAVING movement = 89;",0
SELECT COUNT(player) FROM across WHERE brother = 40;,0
INSERT INTO turn (*) VALUES ('commercial');,1
SELECT COUNT(*) FROM upon WHERE ' OR 1=1 --;,1
"SELECT COUNT(perform, response, yourself) FROM consider WHERE garden = 57;",0
SELECT * FROM take JOIN become ON ' OR 1=1 -- WHERE '; DROP TABLE users; --;,1
SELECT debate FROM rock WHERE focus = 4 ORDER BY debate;,0
"SELECT * FROM film WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
SELECT * FROM sort WHERE EXISTS (SELECT 1 FROM sort WHERE ' AND SLEEP(5)--);,1
"INSERT INTO by (eight) VALUES ('hold', 'marriage', 'drive');",0
"SELECT COUNT(fly, great) FROM it WHERE well = 1;",0
SELECT * FROM event WHERE EXISTS (SELECT 1 FROM event WHERE '; EXEC xp_cmdshell('dir'); --);,1
"SELECT every, rich FROM court WHERE EXISTS (SELECT 1 FROM court WHERE popular = 7);",0
SELECT month FROM art WHERE enjoy = 53 ORDER BY month;,0
DELETE FROM today WHERE employee = 11;,0
"INSERT INTO since (television) VALUES ('speech', 'hour', 'physical');",0
"SELECT nature, popular FROM all JOIN radio ON effect.agent = good.until WHERE boy = 2;",0
"SELECT * FROM discover WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
UPDATE number SET opportunity = 'bank' WHERE speech = 96;,0
"INSERT INTO some (six) VALUES ('even', 'their', 'coach');",0
SELECT * FROM travel GROUP BY human HAVING '; EXEC xp_cmdshell('dir'); --;,1
"UPDATE maybe SET citizen = 'staff', road = 'individual' WHERE life = 60;",0
"INSERT INTO table (*) VALUES ('parent', 'play', 'range');",1
DELETE FROM heavy WHERE prove = 77;,0
DELETE FROM nothing WHERE artist = 50;,0
"SELECT anyone, stock FROM statement GROUP BY product HAVING quality = 80;",0
SELECT * FROM wait GROUP BY special HAVING ' AND SLEEP(5)--;,1
"UPDATE power SET road = ' OR 1=1 --, everyone = '; DROP TABLE users; --, alone = ' UNION SELECT NULL, username, password FROM admin -- WHERE '; DROP TABLE users; --;",1
"INSERT INTO quickly (nature, song, speak) VALUES ('suggest');",0
SELECT * FROM apply WHERE '; EXEC xp_cmdshell('dir'); --;,1
"INSERT INTO including (stage, whatever, spring) VALUES ('bit', 'explain', 'seek');",0
SELECT * FROM theory WHERE ' AND SLEEP(5)-- ORDER BY *;,1
"SELECT COUNT(*) FROM turn WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT list FROM he WHERE check = 69 ORDER BY list;,0
"UPDATE medical SET behind = 'in', listen = 'you' WHERE go = 30;",0
"UPDATE need SET job = '; EXEC xp_cmdshell('dir'); --, away = ' UNION SELECT NULL, username, password FROM admin -- WHERE ' OR 1=1 --;",1
SELECT COUNT(response) FROM natural WHERE worry = 59;,0
"SELECT room, how, risk FROM appear WHERE EXISTS (SELECT 1 FROM appear WHERE blue = 63);",0
SELECT * FROM arm WHERE EXISTS (SELECT 1 FROM arm WHERE ' OR 1=1 --);,1
"INSERT INTO result (five) VALUES ('arm', 'type');",0
"SELECT COUNT(man, including, center) FROM price WHERE possible = 91;",0
"SELECT * FROM detail JOIN fight ON ' OR 1=1 -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT like, avoid, poor FROM suggest WHERE wonder = 39;",0
DELETE FROM budget WHERE trial = 45;,0
"SELECT produce, spring, throw FROM same WHERE main = 40;",0
"DELETE FROM respond WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT center FROM our GROUP BY talk HAVING down = 65;,0
SELECT * FROM daughter WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM focus WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT house FROM clear JOIN matter ON attack.five = win.industry WHERE different = 27;,0
"INSERT INTO environmental (*) VALUES ('everything', 'husband');",1
SELECT * FROM some WHERE EXISTS (SELECT 1 FROM some WHERE '; EXEC xp_cmdshell('dir'); --);,1
"SELECT * FROM continue GROUP BY enough HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT COUNT(power, himself, card) FROM style WHERE building = 33;",0
"UPDATE interview SET star = 'lot', sense = 'kitchen', prepare = 'scene' WHERE appear = 22;",0
SELECT section FROM weight WHERE defense = 35 ORDER BY section;,0
"SELECT COUNT(mother, prepare, difference) FROM stand WHERE across = 66;",0
SELECT * FROM institution WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT call FROM old WHERE politics = 4;,0
DELETE FROM say WHERE ' OR 1=1 --;,1
"SELECT COUNT(suddenly, baby, own) FROM next WHERE individual = 31;",0
"UPDATE rather SET ok = 'movement', provide = 'call' WHERE into = 96;",0
SELECT piece FROM human WHERE central = 47 ORDER BY piece;,0
"SELECT COUNT(possible, message) FROM rock WHERE very = 9;",0
SELECT a FROM outside WHERE EXISTS (SELECT 1 FROM outside WHERE role = 84);,0
DELETE FROM plan WHERE none = 12;,0
SELECT * FROM market WHERE EXISTS (SELECT 1 FROM market WHERE ' AND SLEEP(5)--);,1
SELECT * FROM magazine WHERE EXISTS (SELECT 1 FROM magazine WHERE '; EXEC xp_cmdshell('dir'); --);,1
SELECT * FROM candidate WHERE '; DROP TABLE users; --;,1
DELETE FROM stock WHERE '; DROP TABLE users; --;,1
SELECT writer FROM section GROUP BY like HAVING huge = 12;,0
SELECT * FROM and WHERE EXISTS (SELECT 1 FROM and WHERE '; EXEC xp_cmdshell('dir'); --);,1
"DELETE FROM gun WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM into WHERE EXISTS (SELECT 1 FROM into WHERE ' AND SLEEP(5)--);,1
SELECT * FROM yes WHERE '; DROP TABLE users; -- ORDER BY *;,1
SELECT level FROM sport JOIN matter ON scene.look = lead.later WHERE race = 67;,0
UPDATE individual SET its = '; DROP TABLE users; -- WHERE ' OR 1=1 --;,1
"SELECT I, by, bit FROM baby JOIN trial ON long.outside = teacher.media WHERE south = 7;",0
SELECT * FROM think WHERE EXISTS (SELECT 1 FROM think WHERE ' OR 1=1 --);,1
UPDATE store SET bad = 'else' WHERE develop = 76;,0
"INSERT INTO beat (compare, office, actually) VALUES ('PM', 'south', 'thus');",0
"INSERT INTO wear (necessary, rest) VALUES ('may', 'room');",0
SELECT * FROM agreement WHERE ' AND SLEEP(5)--;,1
"SELECT color, stop, drop FROM seem WHERE course = 81 ORDER BY color, stop, drop;",0
SELECT COUNT(*) FROM forget WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT hotel, identify, enough FROM ready WHERE data = 6 ORDER BY hotel, identify, enough;",0
SELECT * FROM central WHERE ' OR 1=1 --;,1
SELECT COUNT(various) FROM do WHERE add = 42;,0
SELECT * FROM expect WHERE '; DROP TABLE users; -- ORDER BY *;,1
DELETE FROM office WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM church WHERE ' AND SLEEP(5)-- ORDER BY *;,1
DELETE FROM project WHERE age = 52;,0
"SELECT * FROM white WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
SELECT COUNT(from) FROM hope WHERE whether = 56;,0
"SELECT can, onto FROM remain GROUP BY writer HAVING rather = 49;",0
INSERT INTO do (*) VALUES ('forget');,1
"SELECT * FROM student WHERE EXISTS (SELECT 1 FROM student WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
"SELECT war, paper, impact FROM lay GROUP BY author HAVING away = 17;",0
"SELECT COUNT(*) FROM agreement WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM form WHERE EXISTS (SELECT 1 FROM form WHERE '; DROP TABLE users; --);,1
"SELECT COUNT(health, manager) FROM thank WHERE score = 45;",0
