text,label
"SELECT * FROM orders WHERE order_id = 687 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 894;,0
"SELECT * FROM orders WHERE order_id = 286 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 860;,0
SELECT * FROM orders WHERE order_id = 544;,0
"SELECT * FROM orders WHERE order_id = 656 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 613 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 618 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 126 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 270;,0
SELECT * FROM orders WHERE order_id = 948;,0
SELECT * FROM orders WHERE order_id = 879;,0
SELECT * FROM orders WHERE order_id = 422;,0
"SELECT * FROM orders WHERE order_id = 937 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 685 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 640;,0
SELECT * FROM orders WHERE order_id = 476;,0
"SELECT * FROM orders WHERE order_id = 751 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 826;,0
SELECT * FROM orders WHERE order_id = 784;,0
SELECT * FROM orders WHERE order_id = 913;,0
"SELECT * FROM orders WHERE order_id = 859 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 317 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 173;,0
SELECT * FROM orders WHERE order_id = 527;,0
"SELECT * FROM orders WHERE order_id = 815 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 689;,0
"SELECT * FROM orders WHERE order_id = 415 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 243;,0
"SELECT * FROM orders WHERE order_id = 251 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 673 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 520 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 866;,0
"SELECT * FROM orders WHERE order_id = 633 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 487 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 794 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 330;,0
"SELECT * FROM orders WHERE order_id = 906 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 275;,0
SELECT * FROM orders WHERE order_id = 809;,0
SELECT * FROM orders WHERE order_id = 750;,0
"SELECT * FROM orders WHERE order_id = 919 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 975;,0
SELECT * FROM orders WHERE order_id = 862;,0
SELECT * FROM orders WHERE order_id = 167;,0
SELECT * FROM orders WHERE order_id = 955;,0
"SELECT * FROM orders WHERE order_id = 359 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 539 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 537;,0
SELECT * FROM orders WHERE order_id = 374;,0
"SELECT * FROM orders WHERE order_id = 321 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 529 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 177;,0
"SELECT * FROM orders WHERE order_id = 426 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 140;,0
SELECT * FROM orders WHERE order_id = 255;,0
"SELECT * FROM orders WHERE order_id = 367 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 274 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 199 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 767 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 553;,0
"SELECT * FROM orders WHERE order_id = 522 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 951;,0
"SELECT * FROM orders WHERE order_id = 259 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 264;,0
"SELECT * FROM orders WHERE order_id = 235 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 443 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 695;,0
SELECT * FROM orders WHERE order_id = 220;,0
SELECT * FROM orders WHERE order_id = 598;,0
SELECT * FROM orders WHERE order_id = 176;,0
SELECT * FROM orders WHERE order_id = 810;,0
"SELECT * FROM orders WHERE order_id = 312 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 197 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 163;,0
"SELECT * FROM orders WHERE order_id = 287 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 255 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 410;,0
SELECT * FROM orders WHERE order_id = 187;,0
"SELECT * FROM orders WHERE order_id = 507 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 632;,0
SELECT * FROM orders WHERE order_id = 283;,0
SELECT * FROM orders WHERE order_id = 383;,0
"SELECT * FROM orders WHERE order_id = 755 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 207 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 166;,0
SELECT * FROM orders WHERE order_id = 844;,0
"SELECT * FROM orders WHERE order_id = 384 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 721;,0
"SELECT * FROM orders WHERE order_id = 554 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 600;,0
"SELECT * FROM orders WHERE order_id = 237 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 743;,0
"SELECT * FROM orders WHERE order_id = 391 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 164 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 260;,0
SELECT * FROM orders WHERE order_id = 248;,0
"SELECT * FROM orders WHERE order_id = 117 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 186 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 222;,0
"SELECT * FROM orders WHERE order_id = 740 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 465;,0
SELECT * FROM orders WHERE order_id = 329;,0
"SELECT * FROM orders WHERE order_id = 328 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 323;,0
SELECT * FROM orders WHERE order_id = 859;,0
SELECT * FROM orders WHERE order_id = 369;,0
"SELECT * FROM orders WHERE order_id = 145 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 413 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 316;,0
"SELECT * FROM orders WHERE order_id = 873 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 501 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 196 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 129;,0
"SELECT * FROM orders WHERE order_id = 303 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 916 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 510;,0
SELECT * FROM orders WHERE order_id = 100;,0
SELECT * FROM orders WHERE order_id = 873;,0
"SELECT * FROM orders WHERE order_id = 206 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 767;,0
"SELECT * FROM orders WHERE order_id = 518 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 273;,0
SELECT * FROM orders WHERE order_id = 716;,0
"SELECT * FROM orders WHERE order_id = 954 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 424 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 101;,0
SELECT * FROM orders WHERE order_id = 514;,0
SELECT * FROM orders WHERE order_id = 511;,0
SELECT * FROM orders WHERE order_id = 361;,0
SELECT * FROM orders WHERE order_id = 838;,0
"SELECT * FROM orders WHERE order_id = 728 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 195;,0
SELECT * FROM orders WHERE order_id = 188;,0
"SELECT * FROM orders WHERE order_id = 485 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 515;,0
"SELECT * FROM orders WHERE order_id = 810 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 486 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 198;,0
"SELECT * FROM orders WHERE order_id = 400 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 169 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 690 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 647 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 305;,0
SELECT * FROM orders WHERE order_id = 967;,0
"SELECT * FROM orders WHERE order_id = 796 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 643 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 864;,0
SELECT * FROM orders WHERE order_id = 272;,0
SELECT * FROM orders WHERE order_id = 118;,0
SELECT * FROM orders WHERE order_id = 761;,0
SELECT * FROM orders WHERE order_id = 652;,0
"SELECT * FROM orders WHERE order_id = 570 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 895;,0
SELECT * FROM orders WHERE order_id = 189;,0
"SELECT * FROM orders WHERE order_id = 934 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 496 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 915;,0
"SELECT * FROM orders WHERE order_id = 239 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 256 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 929 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 903 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 614;,0
"SELECT * FROM orders WHERE order_id = 172 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 417 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 547 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 557 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 186;,0
SELECT * FROM orders WHERE order_id = 843;,0
"SELECT * FROM orders WHERE order_id = 234 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 279 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 636;,0
SELECT * FROM orders WHERE order_id = 944;,0
"SELECT * FROM orders WHERE order_id = 404 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 693 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 777 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
"SELECT * FROM orders WHERE order_id = 632 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 137;,0
"SELECT * FROM orders WHERE order_id = 856 UNION ALL SELECT NULL, NULL, table_name FROM information_schema.tables;",1
SELECT * FROM orders WHERE order_id = 538;,0
SELECT * FROM orders WHERE order_id = 697;,0
